id,album,name,artist,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,genre
3VhTUgMh9unIRMDTTklFhT,Wolves In Wolves' Clothing,The Man I Killed,NOFX,FALSE,0,0.598,0.975,7,-4.583,1,0.0776,0.00511,0,0.0797,0.799,136.027,audio_features,spotify:track:3VhTUgMh9unIRMDTTklFhT,https://api.spotify.com/v1/tracks/3VhTUgMh9unIRMDTTklFhT,https://api.spotify.com/v1/audio-analysis/3VhTUgMh9unIRMDTTklFhT,1.313333333,4,skate punk
4nx0Kl6OBHPuF77NAlhMGF,Never Trust A Hippy,You're Wrong,NOFX,FALSE,0,0.578,0.49,11,-9.252,0,0.0305,0.712,0,0.116,0.481,113.247,audio_features,spotify:track:4nx0Kl6OBHPuF77NAlhMGF,https://api.spotify.com/v1/tracks/4nx0Kl6OBHPuF77NAlhMGF,https://api.spotify.com/v1/audio-analysis/4nx0Kl6OBHPuF77NAlhMGF,2.112883333,4,skate punk
1L0WHtnf3t7E1hqi31fmuY,Never Trust A Hippy,Everything in Moderation (Especially Moderation),NOFX,FALSE,0,0.447,0.971,4,-5.05,0,0.142,0.000325,0.000193,0.386,0.572,159.882,audio_features,spotify:track:1L0WHtnf3t7E1hqi31fmuY,https://api.spotify.com/v1/tracks/1L0WHtnf3t7E1hqi31fmuY,https://api.spotify.com/v1/audio-analysis/1L0WHtnf3t7E1hqi31fmuY,1.396666667,3,skate punk
0MF04irIsZsiRo0hJAtUcf,Pump Up The Valuum,Theme From A NOFX Album,NOFX,FALSE,0,0.408,0.728,9,-5.953,1,0.0768,0.0174,0,0.115,0.297,98.473,audio_features,spotify:track:0MF04irIsZsiRo0hJAtUcf,https://api.spotify.com/v1/tracks/0MF04irIsZsiRo0hJAtUcf,https://api.spotify.com/v1/audio-analysis/0MF04irIsZsiRo0hJAtUcf,4.283333333,4,skate punk
1YvRGHpJpkwB6id83vjCRE,Punk In Drublic,The Cause,NOFX,FALSE,0,0.427,0.879,7,-7.655,1,0.0679,0.00599,7.45E-05,0.114,0.562,189.679,audio_features,spotify:track:1YvRGHpJpkwB6id83vjCRE,https://api.spotify.com/v1/tracks/1YvRGHpJpkwB6id83vjCRE,https://api.spotify.com/v1/audio-analysis/1YvRGHpJpkwB6id83vjCRE,1.632883333,4,skate punk
4uwMTYCVLpKu9OsfPYWBZW,White Trash ......,Soul Doubt,NOFX,FALSE,0,0.456,0.973,2,-6.329,1,0.0702,0.00558,0,0.137,0.413,151.43,audio_features,spotify:track:4uwMTYCVLpKu9OsfPYWBZW,https://api.spotify.com/v1/tracks/4uwMTYCVLpKu9OsfPYWBZW,https://api.spotify.com/v1/audio-analysis/4uwMTYCVLpKu9OsfPYWBZW,2.772216667,4,skate punk
4Y9T0Ea9ux3oYo12VEfXKV,Blackhawks Over Los Angeles,Calling,Strung Out,FALSE,0,0.395,0.978,2,-3.742,0,0.13,0.000139,0.129,0.0715,0.164,95.83,audio_features,spotify:track:4Y9T0Ea9ux3oYo12VEfXKV,https://api.spotify.com/v1/tracks/4Y9T0Ea9ux3oYo12VEfXKV,https://api.spotify.com/v1/audio-analysis/4Y9T0Ea9ux3oYo12VEfXKV,4.330883333,4,skate punk
4uyZ8dyG528wJ27tDgtqlK,THE ELEMENT OF SONIC DEFIANCE,Mephisto,Strung Out,FALSE,0,0.436,0.976,0,-3.501,1,0.137,0.000766,0.000897,0.0524,0.521,99.082,audio_features,spotify:track:4uyZ8dyG528wJ27tDgtqlK,https://api.spotify.com/v1/tracks/4uyZ8dyG528wJ27tDgtqlK,https://api.spotify.com/v1/audio-analysis/4uyZ8dyG528wJ27tDgtqlK,2.858883333,4,skate punk
782Awc9SZbIySKkRSvGN3W,DON'T TURN AWAY,Disconnected,Face To Face,FALSE,0,0.427,0.978,11,-6.639,1,0.0774,0.0307,7.01E-06,0.335,0.747,193.707,audio_features,spotify:track:782Awc9SZbIySKkRSvGN3W,https://api.spotify.com/v1/tracks/782Awc9SZbIySKkRSvGN3W,https://api.spotify.com/v1/audio-analysis/782Awc9SZbIySKkRSvGN3W,3.462216667,4,skate punk
2WVIffmLGZUz96nOsNgFHP,A Hero's Journey,Fait Accompli,Capital Theatre,FALSE,53,0.498,0.936,3,-5.41,0,0.0555,8.57E-06,0.0243,0.111,0.257,128.015,audio_features,spotify:track:2WVIffmLGZUz96nOsNgFHP,https://api.spotify.com/v1/tracks/2WVIffmLGZUz96nOsNgFHP,https://api.spotify.com/v1/audio-analysis/2WVIffmLGZUz96nOsNgFHP,4.800816667,4,skate punk
2H54Z8Z0r9Ldi28WgP1534,Out Of Bounds,Beat 'em Down,No Fun At All,FALSE,0,0.409,0.92,8,-4.897,1,0.0539,0.0129,2.91E-05,0.0571,0.803,88.53,audio_features,spotify:track:2H54Z8Z0r9Ldi28WgP1534,https://api.spotify.com/v1/tracks/2H54Z8Z0r9Ldi28WgP1534,https://api.spotify.com/v1/audio-analysis/2H54Z8Z0r9Ldi28WgP1534,2.498883333,4,skate punk
2PlSfCtDeGtAwyllR1qsT4,Master Celebrations,Master Celebrator,No Fun At All,FALSE,0,0.304,0.858,5,-5.011,1,0.0651,0.00203,0.0106,0.333,0.838,174.602,audio_features,spotify:track:2PlSfCtDeGtAwyllR1qsT4,https://api.spotify.com/v1/tracks/2PlSfCtDeGtAwyllR1qsT4,https://api.spotify.com/v1/audio-analysis/2PlSfCtDeGtAwyllR1qsT4,2.880666667,4,skate punk
5tnqIiJKHjiMewacwHndjw,Out Of Bounds,Out Of Bounds,No Fun At All,FALSE,0,0.241,0.915,8,-6.294,1,0.0459,0.000768,0.000505,0.155,0.862,91.768,audio_features,spotify:track:5tnqIiJKHjiMewacwHndjw,https://api.spotify.com/v1/tracks/5tnqIiJKHjiMewacwHndjw,https://api.spotify.com/v1/audio-analysis/5tnqIiJKHjiMewacwHndjw,2.66955,4,skate punk
7332d8TUDzTzjBuYcKGLmi,Master Celebrations,Celestial Q&A,No Fun At All,FALSE,0,0.482,0.967,3,-4.553,1,0.0438,0.000684,0.00313,0.271,0.687,96.572,audio_features,spotify:track:7332d8TUDzTzjBuYcKGLmi,https://api.spotify.com/v1/tracks/7332d8TUDzTzjBuYcKGLmi,https://api.spotify.com/v1/audio-analysis/7332d8TUDzTzjBuYcKGLmi,3.661333333,4,skate punk
4ksd5zvWtM0CHCyK1brHWL,Pennywise,Bro Hymn,Pennywise,FALSE,0,0.408,0.82,0,-5.116,1,0.0423,0.0118,6.58E-06,0.689,0.382,98.288,audio_features,spotify:track:4ksd5zvWtM0CHCyK1brHWL,https://api.spotify.com/v1/tracks/4ksd5zvWtM0CHCyK1brHWL,https://api.spotify.com/v1/audio-analysis/4ksd5zvWtM0CHCyK1brHWL,3.014883333,4,skate punk
4hwxfw81b63RpA41HevDvQ,Full Circle,Fight Till You Die,Pennywise,FALSE,0,0.357,0.996,5,-3.644,0,0.103,0.0017,9.11E-06,0.246,0.454,92.538,audio_features,spotify:track:4hwxfw81b63RpA41HevDvQ,https://api.spotify.com/v1/tracks/4hwxfw81b63RpA41HevDvQ,https://api.spotify.com/v1/audio-analysis/4hwxfw81b63RpA41HevDvQ,2.384883333,4,skate punk
26ORKiTdampbfuv4Zno5su,Love and Other Lies,Dress,Charlotte Sands,FALSE,63,0.807,0.438,5,-9.596,1,0.182,0.028,0,0.454,0.793,114.994,audio_features,spotify:track:26ORKiTdampbfuv4Zno5su,https://api.spotify.com/v1/tracks/26ORKiTdampbfuv4Zno5su,https://api.spotify.com/v1/audio-analysis/26ORKiTdampbfuv4Zno5su,2.391666667,4,skate punk
4F44hCgDwFMfCgIEbj2noD,Full Circle,Society,Pennywise,FALSE,0,0.448,0.971,4,-5,0,0.0551,0.00168,3.22E-05,0.0752,0.677,87.947,audio_features,spotify:track:4F44hCgDwFMfCgIEbj2noD,https://api.spotify.com/v1/tracks/4F44hCgDwFMfCgIEbj2noD,https://api.spotify.com/v1/audio-analysis/4F44hCgDwFMfCgIEbj2noD,3.413116667,4,skate punk
6ld3Vs8taDG385MirDPHhV,Straight Ahead,Badge of Pride,Pennywise,FALSE,0,0.45,0.95,7,-6.106,1,0.0573,0.000745,5.53E-06,0.124,0.746,102.202,audio_features,spotify:track:6ld3Vs8taDG385MirDPHhV,https://api.spotify.com/v1/tracks/6ld3Vs8taDG385MirDPHhV,https://api.spotify.com/v1/audio-analysis/6ld3Vs8taDG385MirDPHhV,3.598883333,4,skate punk
2OBfWhEOgbEIJyJQb7aes5,About Time,Every Single Day,Pennywise,FALSE,0,0.361,0.975,9,-3.394,1,0.157,0.0285,0,0.142,0.567,126.477,audio_features,spotify:track:2OBfWhEOgbEIJyJQb7aes5,https://api.spotify.com/v1/tracks/2OBfWhEOgbEIJyJQb7aes5,https://api.spotify.com/v1/audio-analysis/2OBfWhEOgbEIJyJQb7aes5,2.675116667,4,skate punk
712G9zTblLveT6V15jvwAB,About Time,Perfect People,Pennywise,FALSE,0,0.391,0.977,2,-4.136,1,0.143,0.00911,0,0.115,0.54,89.649,audio_features,spotify:track:712G9zTblLveT6V15jvwAB,https://api.spotify.com/v1/tracks/712G9zTblLveT6V15jvwAB,https://api.spotify.com/v1/audio-analysis/712G9zTblLveT6V15jvwAB,3.098666667,4,skate punk
0e0qRLVKIW1JNkLZg14bQF,The Best Of Goldfinger,Here In Your Bedroom,Goldfinger,FALSE,42,0.491,0.825,0,-5.503,1,0.0434,0.000777,0.02,0.107,0.925,171.658,audio_features,spotify:track:0e0qRLVKIW1JNkLZg14bQF,https://api.spotify.com/v1/tracks/0e0qRLVKIW1JNkLZg14bQF,https://api.spotify.com/v1/audio-analysis/0e0qRLVKIW1JNkLZg14bQF,3.193116667,4,skate punk
6cL7NCFSvqWrBH5r4mkvVV,The Best Of Goldfinger,Superman,Goldfinger,FALSE,55,0.436,0.935,2,-3.946,1,0.0538,0.000129,0.000141,0.0821,0.901,194.902,audio_features,spotify:track:6cL7NCFSvqWrBH5r4mkvVV,https://api.spotify.com/v1/tracks/6cL7NCFSvqWrBH5r4mkvVV,https://api.spotify.com/v1/audio-analysis/6cL7NCFSvqWrBH5r4mkvVV,3.093333333,4,skate punk
5SBG65eQldIIFlnvIdfnrk,Way Too Much,Way Too Much,Theme Parke,TRUE,39,0.612,0.568,1,-8.806,0,0.0548,0.18,0,0.176,0.333,82.51,audio_features,spotify:track:5SBG65eQldIIFlnvIdfnrk,https://api.spotify.com/v1/tracks/5SBG65eQldIIFlnvIdfnrk,https://api.spotify.com/v1/audio-analysis/5SBG65eQldIIFlnvIdfnrk,1.965,4,skate punk
1M4zJ4Lw60HeWhG7eZsmx8,Disconnection Notice,Behind the Mask,Goldfinger,FALSE,26,0.541,0.802,11,-6.09,0,0.0944,0.00233,2.30E-05,0.637,0.841,174.982,audio_features,spotify:track:1M4zJ4Lw60HeWhG7eZsmx8,https://api.spotify.com/v1/tracks/1M4zJ4Lw60HeWhG7eZsmx8,https://api.spotify.com/v1/audio-analysis/1M4zJ4Lw60HeWhG7eZsmx8,2.975783333,4,skate punk
1OlaiZZXmhChs1Cw63Gq1f,Disconnection Notice,Iron Fist,Goldfinger,FALSE,25,0.425,0.9,0,-4.959,1,0.0429,7.77E-05,0.000274,0.196,0.654,135.816,audio_features,spotify:track:1OlaiZZXmhChs1Cw63Gq1f,https://api.spotify.com/v1/tracks/1OlaiZZXmhChs1Cw63Gq1f,https://api.spotify.com/v1/audio-analysis/1OlaiZZXmhChs1Cw63Gq1f,2.908883333,4,skate punk
4KLsA7o43EsGg2swkuol2J,Life In General,Chick Magnet,MxPx,FALSE,45,0.456,0.922,9,-3.995,0,0.0395,0.000343,0.204,0.084,0.73,86.53,audio_features,spotify:track:4KLsA7o43EsGg2swkuol2J,https://api.spotify.com/v1/tracks/4KLsA7o43EsGg2swkuol2J,https://api.spotify.com/v1/audio-analysis/4KLsA7o43EsGg2swkuol2J,3.206216667,4,skate punk
4fG0SVYpNRaDy1WI6hPHlq,On The Cover II,Punk Rock Girl,MxPx,FALSE,30,0.505,0.896,5,-4.085,1,0.0338,3.77E-06,0,0.268,0.661,131.996,audio_features,spotify:track:4fG0SVYpNRaDy1WI6hPHlq,https://api.spotify.com/v1/tracks/4fG0SVYpNRaDy1WI6hPHlq,https://api.spotify.com/v1/audio-analysis/4fG0SVYpNRaDy1WI6hPHlq,2.605333333,4,skate punk
1gveEgt0tT4EtrA5GDA74n,Punk-O-Rama 6,True Believers,The Bouncing Souls,FALSE,0,0.383,0.981,0,-4.32,1,0.0926,0.000296,3.76E-05,0.202,0.479,98.133,audio_features,spotify:track:1gveEgt0tT4EtrA5GDA74n,https://api.spotify.com/v1/tracks/1gveEgt0tT4EtrA5GDA74n,https://api.spotify.com/v1/audio-analysis/1gveEgt0tT4EtrA5GDA74n,2.504883333,4,skate punk
5njSPpv1nzVOBhDoHiibQA,Transplants,Diamonds And Guns,Transplants,FALSE,0,0.582,0.925,7,-3.15,0,0.182,0.0341,0.000116,0.579,0.701,171.543,audio_features,spotify:track:5njSPpv1nzVOBhDoHiibQA,https://api.spotify.com/v1/tracks/5njSPpv1nzVOBhDoHiibQA,https://api.spotify.com/v1/audio-analysis/5njSPpv1nzVOBhDoHiibQA,4.0318,4,skate punk
2TajyfJpcMQQvFHiGOrdnf,Last Drop,Last Drop,Velvet Chains,FALSE,46,0.521,0.924,7,-4.076,0,0.0439,0.0336,0,0.194,0.503,103.014,audio_features,spotify:track:2TajyfJpcMQQvFHiGOrdnf,https://api.spotify.com/v1/tracks/2TajyfJpcMQQvFHiGOrdnf,https://api.spotify.com/v1/audio-analysis/2TajyfJpcMQQvFHiGOrdnf,3.969366667,4,skate punk
5xVwqU3u9tdY3zCxxdkHs7,Transplants,Tall Cans In The Air,Transplants,FALSE,0,0.551,0.938,7,-2.136,1,0.21,0.0131,0,0.355,0.595,175.078,audio_features,spotify:track:5xVwqU3u9tdY3zCxxdkHs7,https://api.spotify.com/v1/tracks/5xVwqU3u9tdY3zCxxdkHs7,https://api.spotify.com/v1/audio-analysis/5xVwqU3u9tdY3zCxxdkHs7,3.727383333,4,skate punk
3QvgjolmPeWVuNEpB0uaS4,Transplants,California Babylon,Transplants,FALSE,0,0.708,0.683,10,-3.634,0,0.0501,0.0794,7.06E-05,0.374,0.554,111.711,audio_features,spotify:track:3QvgjolmPeWVuNEpB0uaS4,https://api.spotify.com/v1/tracks/3QvgjolmPeWVuNEpB0uaS4,https://api.spotify.com/v1/audio-analysis/3QvgjolmPeWVuNEpB0uaS4,4.083783333,4,skate punk
5qcDXVj6lRCqWIpNd8NSqq,Pennybridge Pioneers,Penguins & Polarbears,Millencolin,FALSE,0,0.368,0.977,11,-2.757,0,0.127,0.0039,0,0.35,0.548,165.889,audio_features,spotify:track:5qcDXVj6lRCqWIpNd8NSqq,https://api.spotify.com/v1/tracks/5qcDXVj6lRCqWIpNd8NSqq,https://api.spotify.com/v1/audio-analysis/5qcDXVj6lRCqWIpNd8NSqq,2.889333333,4,skate punk
39o2EahQsYC4MvAOERZCUt,Kingwood,Ray,Millencolin,FALSE,0,0.291,0.979,11,-2.55,1,0.164,0.000467,0,0.609,0.343,196.34,audio_features,spotify:track:39o2EahQsYC4MvAOERZCUt,https://api.spotify.com/v1/tracks/39o2EahQsYC4MvAOERZCUt,https://api.spotify.com/v1/audio-analysis/39o2EahQsYC4MvAOERZCUt,2.869333333,4,skate punk
3coMhQQLB5osLJQrDrM4hW,Machine 15,Done Is Done,Millencolin,FALSE,0,0.467,0.923,11,-4.132,0,0.105,5.51E-05,0,0.115,0.579,150.037,audio_features,spotify:track:3coMhQQLB5osLJQrDrM4hW,https://api.spotify.com/v1/tracks/3coMhQQLB5osLJQrDrM4hW,https://api.spotify.com/v1/audio-analysis/3coMhQQLB5osLJQrDrM4hW,3.839783333,4,skate punk
18ApUgagnl0kzCG6hkGN0G,Machine 15,Detox,Millencolin,FALSE,0,0.468,0.925,2,-3.706,1,0.0366,0.000573,0,0.314,0.662,151.939,audio_features,spotify:track:18ApUgagnl0kzCG6hkGN0G,https://api.spotify.com/v1/tracks/18ApUgagnl0kzCG6hkGN0G,https://api.spotify.com/v1/audio-analysis/18ApUgagnl0kzCG6hkGN0G,3.621783333,4,skate punk
6KwWcpsUhNv7qa1wBaNKhS,Songs,Songs,Sofi Vonn,FALSE,43,0.713,0.766,0,-5.424,1,0.0287,0.64,2.10E-05,0.167,0.672,108.014,audio_features,spotify:track:6KwWcpsUhNv7qa1wBaNKhS,https://api.spotify.com/v1/tracks/6KwWcpsUhNv7qa1wBaNKhS,https://api.spotify.com/v1/audio-analysis/6KwWcpsUhNv7qa1wBaNKhS,2.44445,4,skate punk
2UdPkLCu76kSU6GDFcMiVH,Kingwood,Mooseman's Jukebox,Millencolin,FALSE,0,0.37,0.965,4,-3.381,1,0.127,0.000413,0,0.151,0.451,174.372,audio_features,spotify:track:2UdPkLCu76kSU6GDFcMiVH,https://api.spotify.com/v1/tracks/2UdPkLCu76kSU6GDFcMiVH,https://api.spotify.com/v1/audio-analysis/2UdPkLCu76kSU6GDFcMiVH,2.20555,4,skate punk
0gmQRpQUqKRBVyyckr1l0n,Pennybridge Pioneers,The Mayfly,Millencolin,FALSE,0,0.532,0.984,4,-3.012,1,0.0724,0.00413,0,0.468,0.723,142.314,audio_features,spotify:track:0gmQRpQUqKRBVyyckr1l0n,https://api.spotify.com/v1/tracks/0gmQRpQUqKRBVyyckr1l0n,https://api.spotify.com/v1/audio-analysis/0gmQRpQUqKRBVyyckr1l0n,3.086,4,skate punk
52NMeYzyuAT1kat1vvfZsk,The Gray Race,Cease,Bad Religion,FALSE,0,0.349,0.993,5,-5.109,0,0.132,0.000128,9.03E-06,0.081,0.372,143.75,audio_features,spotify:track:52NMeYzyuAT1kat1vvfZsk,https://api.spotify.com/v1/tracks/52NMeYzyuAT1kat1vvfZsk,https://api.spotify.com/v1/audio-analysis/52NMeYzyuAT1kat1vvfZsk,2.595116667,4,skate punk
67D9ZLvyfQoD6hQv5EK5MN,All Ages,Flat Earth Society,Bad Religion,FALSE,0,0.332,0.982,4,-6.494,0,0.148,0.000417,0,0.666,0.131,160.694,audio_features,spotify:track:67D9ZLvyfQoD6hQv5EK5MN,https://api.spotify.com/v1/tracks/67D9ZLvyfQoD6hQv5EK5MN,https://api.spotify.com/v1/audio-analysis/67D9ZLvyfQoD6hQv5EK5MN,2.353333333,4,skate punk
4oKFLSwIPDmmGPvDTCMCOq,Stranger Than Fiction,Better Off Dead,Bad Religion,FALSE,0,0.4,0.991,11,-7.911,1,0.0594,0.00349,1.17E-05,0.366,0.505,151.034,audio_features,spotify:track:4oKFLSwIPDmmGPvDTCMCOq,https://api.spotify.com/v1/tracks/4oKFLSwIPDmmGPvDTCMCOq,https://api.spotify.com/v1/audio-analysis/4oKFLSwIPDmmGPvDTCMCOq,2.647116667,4,skate punk
5uybbbUsilfYPVHUjrro8L,Stranger Than Fiction,Infected,Bad Religion,FALSE,0,0.488,0.843,9,-8.767,0,0.035,0.0068,1.45E-05,0.0885,0.663,121.587,audio_features,spotify:track:5uybbbUsilfYPVHUjrro8L,https://api.spotify.com/v1/tracks/5uybbbUsilfYPVHUjrro8L,https://api.spotify.com/v1/audio-analysis/5uybbbUsilfYPVHUjrro8L,4.154216667,4,skate punk
6GGqsAFVVfVl1nkAXp2FCP,On The B Side ReBorn,#fakenews,Honeypot,FALSE,37,0.572,0.696,0,-7.206,1,0.0865,0.000888,0,0.304,0.486,139.967,audio_features,spotify:track:6GGqsAFVVfVl1nkAXp2FCP,https://api.spotify.com/v1/tracks/6GGqsAFVVfVl1nkAXp2FCP,https://api.spotify.com/v1/audio-analysis/6GGqsAFVVfVl1nkAXp2FCP,2.794916667,4,skate punk
6zOlYzDyJifRMxim69LoWj,...And Out Come The Wolves,Ruby Soho,Rancid,FALSE,0,0.505,0.938,7,-5.381,1,0.0432,0.0201,0.00218,0.177,0.961,161.842,audio_features,spotify:track:6zOlYzDyJifRMxim69LoWj,https://api.spotify.com/v1/tracks/6zOlYzDyJifRMxim69LoWj,https://api.spotify.com/v1/audio-analysis/6zOlYzDyJifRMxim69LoWj,2.62555,4,skate punk
6IY10gnnYhhzZVvEBhb1Ow,...And Out Come The Wolves,Junkie Man,Rancid,FALSE,0,0.496,0.97,2,-5.866,1,0.061,0.0155,0,0.365,0.805,168.199,audio_features,spotify:track:6IY10gnnYhhzZVvEBhb1Ow,https://api.spotify.com/v1/tracks/6IY10gnnYhhzZVvEBhb1Ow,https://api.spotify.com/v1/audio-analysis/6IY10gnnYhhzZVvEBhb1Ow,3.080666667,4,skate punk
2vZxrSPklzVdFtKMvOAwNg,Duh,Bad Moon Rising,Lagwagon,FALSE,0,0.535,0.612,6,-8.502,1,0.042,0.0219,0,0.229,0.626,106.464,audio_features,spotify:track:2vZxrSPklzVdFtKMvOAwNg,https://api.spotify.com/v1/tracks/2vZxrSPklzVdFtKMvOAwNg,https://api.spotify.com/v1/audio-analysis/2vZxrSPklzVdFtKMvOAwNg,1.81445,4,skate punk
6ZaE7vX1yKRDin3wdw1iKF,Punk-O-Rama 2,Only The Good Die Young,Me First and the Gimme Gimmes,FALSE,0,0.42,0.931,0,-7.108,1,0.0488,2.42E-05,0.00275,0.238,0.887,100.613,audio_features,spotify:track:6ZaE7vX1yKRDin3wdw1iKF,https://api.spotify.com/v1/tracks/6ZaE7vX1yKRDin3wdw1iKF,https://api.spotify.com/v1/audio-analysis/6ZaE7vX1yKRDin3wdw1iKF,2.803783333,4,skate punk
0XRzA8pqRNqfdGDaw8M0Y7,Are A Drag,Favorite Things,Me First and the Gimme Gimmes,FALSE,0,0.238,0.915,1,-5.935,1,0.0886,0.000327,0.0613,0.197,0.608,152.438,audio_features,spotify:track:0XRzA8pqRNqfdGDaw8M0Y7,https://api.spotify.com/v1/tracks/0XRzA8pqRNqfdGDaw8M0Y7,https://api.spotify.com/v1/audio-analysis/0XRzA8pqRNqfdGDaw8M0Y7,1.87,4,skate punk
7uTMPr7BovvaDZRkruaTff,Covered With Ants,She's Got The Look,Guttermouth,FALSE,0,0.545,0.968,4,-3.773,1,0.0862,0.114,0,0.404,0.841,164.416,audio_features,spotify:track:7uTMPr7BovvaDZRkruaTff,https://api.spotify.com/v1/tracks/7uTMPr7BovvaDZRkruaTff,https://api.spotify.com/v1/audio-analysis/7uTMPr7BovvaDZRkruaTff,2.696666667,4,skate punk
14wySAYzIifpgeuMSUKvbt,Hero,Hero,Kurt Deimer,FALSE,47,0.541,0.982,4,-3.623,1,0.0602,4.04E-05,0.123,0.0267,0.411,130.048,audio_features,spotify:track:14wySAYzIifpgeuMSUKvbt,https://api.spotify.com/v1/tracks/14wySAYzIifpgeuMSUKvbt,https://api.spotify.com/v1/audio-analysis/14wySAYzIifpgeuMSUKvbt,3.463016667,4,skate punk
7pQgyl3UZZcseQ5AVYHN6G,Punk-O-Rama 6,Strangled,Osker,FALSE,0,0.247,0.928,6,-4.912,1,0.193,0.0502,7.82E-05,0.0818,0.537,186.944,audio_features,spotify:track:7pQgyl3UZZcseQ5AVYHN6G,https://api.spotify.com/v1/tracks/7pQgyl3UZZcseQ5AVYHN6G,https://api.spotify.com/v1/audio-analysis/7pQgyl3UZZcseQ5AVYHN6G,2.976,4,skate punk
35fGOvKKCZgArWfr08217w,"Hitler Bad, Vandals Good",My Girlfriend's Dead,The Vandals,FALSE,0,0.538,0.936,10,-5.962,1,0.0929,0.00726,0,0.0983,0.631,167.561,audio_features,spotify:track:35fGOvKKCZgArWfr08217w,https://api.spotify.com/v1/tracks/35fGOvKKCZgArWfr08217w,https://api.spotify.com/v1/audio-analysis/35fGOvKKCZgArWfr08217w,2.68155,4,skate punk
1h7YBIX88JNBY7t3occvD0,"Hitler Bad, Vandals Good",People That Are Going To Hell,The Vandals,FALSE,0,0.687,0.964,2,-5.684,1,0.111,0.135,0,0.0833,0.664,103,audio_features,spotify:track:1h7YBIX88JNBY7t3occvD0,https://api.spotify.com/v1/tracks/1h7YBIX88JNBY7t3occvD0,https://api.spotify.com/v1/audio-analysis/1h7YBIX88JNBY7t3occvD0,2.248883333,4,skate punk
333q5dd9z9xMZldO8604eP,Five Lessons Learned,Five Lessons Learned,Swingin' Utters,FALSE,0,0.316,0.981,4,-4.369,0,0.0685,0.000781,0.0148,0.458,0.68,152.922,audio_features,spotify:track:333q5dd9z9xMZldO8604eP,https://api.spotify.com/v1/tracks/333q5dd9z9xMZldO8604eP,https://api.spotify.com/v1/audio-analysis/333q5dd9z9xMZldO8604eP,1.931783333,4,skate punk
0ifvRvv2n52EkmRsp1Tl9O,BARK LIKE A DOG,Cool Kids,Screeching Weasel,FALSE,0,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031,audio_features,spotify:track:0ifvRvv2n52EkmRsp1Tl9O,https://api.spotify.com/v1/tracks/0ifvRvv2n52EkmRsp1Tl9O,https://api.spotify.com/v1/audio-analysis/0ifvRvv2n52EkmRsp1Tl9O,2.22155,4,skate punk
2PcZQnb3YPD1mm0GcWDm1N,Guitarded,Fine Girl,Limp,FALSE,0,0.367,0.967,2,-6.053,1,0.125,0.0446,0,0.321,0.579,140.144,audio_features,spotify:track:2PcZQnb3YPD1mm0GcWDm1N,https://api.spotify.com/v1/tracks/2PcZQnb3YPD1mm0GcWDm1N,https://api.spotify.com/v1/audio-analysis/2PcZQnb3YPD1mm0GcWDm1N,1.07555,4,skate punk
4DvwaNhmlrYNL7OLPJsM5u,My Dad,My Dad,Kurt Deimer,FALSE,33,0.475,0.78,11,-5.226,1,0.0279,0.00126,2.16E-05,0.152,0.564,81.987,audio_features,spotify:track:4DvwaNhmlrYNL7OLPJsM5u,https://api.spotify.com/v1/tracks/4DvwaNhmlrYNL7OLPJsM5u,https://api.spotify.com/v1/audio-analysis/4DvwaNhmlrYNL7OLPJsM5u,4.4666,4,skate punk
15QL2K6OQxEyNrWropKx32,Guitarded,The Critic,Limp,FALSE,0,0.482,0.946,9,-6.556,1,0.0934,0.0752,0.000424,0.0716,0.763,135.412,audio_features,spotify:track:15QL2K6OQxEyNrWropKx32,https://api.spotify.com/v1/tracks/15QL2K6OQxEyNrWropKx32,https://api.spotify.com/v1/audio-analysis/15QL2K6OQxEyNrWropKx32,1.98045,4,skate punk
7sj2WxsU2Ge8qOfWhpjtF0,No Straight Angles,Believers,No Fun At All,FALSE,0,0.507,0.853,8,-7.812,1,0.0542,0.00789,0,0.055,0.836,90.888,audio_features,spotify:track:7sj2WxsU2Ge8qOfWhpjtF0,https://api.spotify.com/v1/tracks/7sj2WxsU2Ge8qOfWhpjtF0,https://api.spotify.com/v1/audio-analysis/7sj2WxsU2Ge8qOfWhpjtF0,2.261783333,4,skate punk
5pXi3W8nkjaIVAzGL0bUqd,Insider,The Getaway,Ten Foot Pole,FALSE,0,0.3,0.982,4,-5.515,1,0.0776,0.0166,0.183,0.364,0.554,154.89,audio_features,spotify:track:5pXi3W8nkjaIVAzGL0bUqd,https://api.spotify.com/v1/tracks/5pXi3W8nkjaIVAzGL0bUqd,https://api.spotify.com/v1/audio-analysis/5pXi3W8nkjaIVAzGL0bUqd,3.682666667,4,skate punk
2POo2Ry48jgcOCK60qFWYt,Insider,Officer I Swear She's 19,Ten Foot Pole,FALSE,0,0.45,0.956,1,-4.875,1,0.0387,0.00206,0.682,0.235,0.945,125.525,audio_features,spotify:track:2POo2Ry48jgcOCK60qFWYt,https://api.spotify.com/v1/tracks/2POo2Ry48jgcOCK60qFWYt,https://api.spotify.com/v1/audio-analysis/2POo2Ry48jgcOCK60qFWYt,2.25,4,skate punk
